Date,Index,Inflation
1986-09-30,109.8,0.21333333333333335
1986-12-31,110.39999999999999,0.09000000000000001
1987-03-31,111.63333333333333,0.48
1987-06-30,113.10000000000001,0.41333333333333333
1987-09-30,114.39999999999999,0.4366666666666667
1987-12-31,115.36666666666667,0.11666666666666665
1988-03-31,116.06666666666666,0.31666666666666665
1988-06-30,117.53333333333335,0.43
1988-09-30,119.10000000000001,0.5033333333333333
1988-12-31,120.33333333333333,0.19333333333333336
1989-03-31,121.66666666666667,0.49666666666666665
1989-06-30,123.66666666666667,0.48666666666666664
1989-09-30,124.66666666666667,0.24
1989-12-31,125.86666666666667,0.29333333333333333
1990-03-31,128.03333333333333,0.6833333333333332
1990-06-30,129.33333333333334,0.31
1990-09-30,131.56666666666666,0.7133333333333334
1990-12-31,133.70000000000002,0.2733333333333333
1991-03-31,134.79999999999998,0.3
1991-06-30,135.6,0.24666666666666667
1991-09-30,136.66666666666666,0.29333333333333333
1991-12-31,137.70000000000002,0.17
1992-03-31,138.66666666666666,0.34
1992-06-30,139.79999999999998,0.21333333333333335
1992-09-30,140.9,0.25666666666666665
1992-12-31,141.9,0.13999999999999999
1993-03-31,143.1,0.39666666666666667
1993-06-30,144.20000000000002,0.18666666666666668
1993-09-30,144.76666666666668,0.16333333333333333
1993-12-31,145.76666666666668,0.16
1994-03-31,146.7,0.3166666666666667
1994-06-30,147.63333333333333,0.18333333333333335
1994-09-30,148.93333333333334,0.31333333333333335
1994-12-31,149.63333333333333,0.06666666666666667
1995-03-31,150.86666666666667,0.3766666666666667
1995-06-30,152.20000000000002,0.24333333333333332
1995-09-30,152.86666666666667,0.15333333333333335
1995-12-31,153.6,0.06333333333333334
1996-03-31,155.0,0.4766666666666666
1996-06-30,156.53333333333333,0.21333333333333335
1996-09-30,157.36666666666667,0.2333333333333333
1996-12-31,158.5,0.17
1997-03-31,159.56666666666666,0.29333333333333333
1997-06-30,160.20000000000002,0.06
1997-09-30,160.83333333333334,0.18666666666666668
1997-12-31,161.46666666666667,0.023333333333333334
1998-03-31,161.9,0.19000000000000003
1998-06-30,162.76666666666668,0.16
1998-09-30,163.4,0.12
1998-12-31,163.96666666666667,0.06
1999-03-31,164.6,0.21999999999999997
1999-06-30,166.2,0.24333333333333332
1999-09-30,167.23333333333332,0.34
1999-12-31,168.26666666666668,0.08
2000-03-31,169.93333333333334,0.57
2000-06-30,171.73333333333335,0.2333333333333333
2000-09-30,173.1,0.25
2000-12-31,174.03333333333333,0.05666666666666667
2001-03-31,175.70000000000002,0.42
2001-06-30,177.53333333333333,0.34
2001-09-30,177.76666666666665,0.056666666666666664
2001-12-31,177.26666666666665,-0.3
2002-03-31,177.9,0.39666666666666667
2002-06-30,179.83333333333334,0.2066666666666667
2002-09-30,180.6,0.20333333333333334
2002-12-31,181.16666666666666,-0.016666666666666663
2003-03-31,183.0,0.6033333333333334
2003-06-30,183.66666666666666,-0.09000000000000001
2003-09-30,184.5666666666667,0.2733333333333334
2003-12-31,184.6,-0.16333333333333333
2004-03-31,186.26666666666665,0.5566666666666666
2004-06-30,188.9333333333333,0.41
2004-09-30,189.6,0.03333333333333333
2004-12-31,190.73333333333335,0.07
2005-03-31,191.9333333333333,0.5233333333333333
2005-06-30,194.5,0.20666666666666667
2005-09-30,196.86666666666667,0.73
2005-12-31,197.86666666666667,-0.3333333333333333
2006-03-31,198.9333333333333,0.5033333333333333
2006-06-30,202.29999999999998,0.5166666666666667
2006-09-30,203.4333333333333,0.003333333333333336
2006-12-31,201.70000000000002,-0.18000000000000002
2007-03-31,203.75566666666668,0.5866666666666668
2007-06-30,207.66233333333335,0.48333333333333334
2007-09-30,208.23533333333333,0.023333333333333345
2007-12-31,209.71633333333332,0.24333333333333332
2008-03-31,212.10033333333334,0.5533333333333333
2008-06-30,216.75666666666666,0.82
2008-09-30,219.27766666666665,-0.003333333333333336
2008-12-31,213.07533333333333,-1.32
2009-03-31,212.01500000000001,0.3933333333333333
2009-06-30,214.263,0.4666666666666666
2009-09-30,215.718,0.04
2009-12-31,216.15200000000002,-0.003333333333333327
2010-03-31,217.01966666666667,0.25666666666666665
2010-06-30,218.05066666666667,0.05000000000000001
2010-09-30,218.254,0.07333333333333333
2010-12-31,218.89766666666665,0.11
2011-03-31,221.66633333333334,0.65
2011-06-30,225.53066666666666,0.3333333333333333
2011-09-30,226.452,0.17333333333333334
2011-12-31,226.10766666666666,-0.18000000000000002
2012-03-31,227.90666666666667,0.5466666666666667
2012-06-30,229.7926666666667,0.01
2012-09-30,230.29666666666665,0.2833333333333334
2012-12-31,230.37966666666668,-0.26
2013-03-31,231.7396666666667,0.45999999999999996
2013-06-30,232.99333333333334,0.10666666666666665
2013-09-30,233.87400000000002,0.09333333333333334
2013-12-31,233.22133333333332,-0.15666666666666668
2014-03-31,233.916,0.37
